ID,會期,法案,提案時間,結果時間,法案結果,三讀,三讀＋二讀＋委員會審竣,三讀＋二讀＋委員會審查,黨團提案,提案人1,提案人2,提案人3,提案人4,提案人5,提案人6,提案人7,提案人8,提案人9,提案人10,提案人11,提案人12,提案人13,提案人14,提案人15,提案人16,提案人17,提案人18,提案人19,提案人20,提案人21,提案人22,提案人23,提案人24,提案人25,提案人26,提案人27,提案人28,提案人29,提案人30,提案人31,提案人32,提案人33,連署人1,連署人2,連署人3,連署人4,連署人5,連署人6,連署人7,連署人8,連署人9,連署人10,連署人11,連署人12,連署人13,連署人14,連署人15,連署人16,連署人17,連署人18,連署人19,連署人20,連署人21,連署人22,連署人23,連署人24,連署人25,連署人26,連署人27,連署人28,連署人29,連署人30,連署人31,連署人32,連署人33,連署人34,連署人35,連署人36,連署人37,連署人38,連署人39,連署人40,連署人41,連署人42,連署人43,連署人44,連署人45,連署人46,連署人47,連署人48,連署人49,連署人50,連署人51,連署人52,連署人53,連署人54,連署人55,連署人56,連署人57,連署人58,連署人59,連署人60,連署人61,連署人62,關鍵字,關係文書
1376,4,公教人員退職退休給與併計黨務人員年資處理條例草案,2007/1/5,2007/1/9,復議,0,0,0,1,趙永清,賴清德,柯建銘,陳景峻,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院民進黨黨團,基於轉型正義之追求、民主法治之建立及 公教人員退職、退休制度之完備,為解決過去戒嚴時期,因 未能嚴守國家與政黨間之分際,而有將個人擔任政黨或其附 隨相關組織及相關團體職務之年資,併計公教人員退職、退 休年資,核發退職、退休給與之不合法制行為,爱擬具「公 教人員退職退休給與併計黨務人員年資處理條例草案」,以 特別立法方式,藉由民主政治公開審理之程序,讓全體國民 知悉事實真相及歷史背景。是否有當,請公決案。"
1377,4,溫室氣體減量法草案,2007/1/5,2007/5/7,委員會審查,0,0,1,0,王塗發,王榮璋,田秋堇,徐國勇,陳重信,陳明真,陳憲中,黃淑英,賴幸媛,曹來旺,潘孟安,彭添富,盧天麟,蔡其昌,鄭國忠,劉盛良,,,,,,,,,,,,,,,,,,趙永清,藍美津,李俊毅,吳秉叡,李明憲,林國慶,李鎮楠,吳明敏,蔡啟芳,唐碧娥,莊碩漢,林耘生,陳啟昱,許榮淑,林育生,盧博基,曾燦燈,王拓,黃偉哲,邱創進,侯水盛,陳金德,郭俊銘,莊和子,魏明谷,李昆澤,張慶惠,徐少萍,林文郎,賴清德,高建智,王淑慧,郭榮宗,高志鵬,尹伶瑛,郭林勇,黃宗源,廖本煙,何敏豪,羅志明,劉寬平,黃政哲,陳銀河,陳秀惠,江昭儀,謝欣霓,林重謨,陳朝龍,顏文章,鄭朝明,薛凌,王幸男,王昱婷,林淑芬,林樹山,沈發惠,趙良燕,,,,,,,"本院委員王塗發、王榮璋、田秋董、徐國勇、陳重信、陳明 真、陳憲中、黃淑英、賴幸媛、曹來旺、潘孟安、彭添富、 盧天麟、蔡其昌、鄭國忠、劉盛良等73人,鑑於全球溫室效 應,「京都議定書」已生效之壓力,預期未來台灣將遭受國 際社會之溫室氣體減量壓力。為減緩全球氣候變遷,降低人 為溫室氣體排放,善盡共同保護地球環境之責任,提升能源 使用效率,促進潔淨能源之使用,以確保國家永續發展,爱 擬具「溫室氣體減量法草案」,是否有當?敬請公決。"
1378,4,勞工退休金條例第八條條文修正草案,2007/1/5,2007/12/21,二讀,0,1,1,0,盧天麟,蔡其昌,李昆澤,林國慶,陳憲中,侯彩鳳,,,,,,,,,,,,,,,,,,,,,,,,,,,,湯火聖,吳秉叡,蕭美琴,陳明真,張花冠,吳明敏,陳銀河,廖本煙,王幸男,陳朝龍,莊和子,許德祥,鄭朝明,謝明源,陳秀惠,蔡同榮,管碧玲,陳瑩,謝欣霓,郭正亮,王淑慧,郭榮宗,藍美津,葉宜津,鄭運鵬,林進興,顏文章,徐國勇,張慶惠,薛凌,黃劍輝,高建智,尤清,黃昭輝,陳重信,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員盧天麟、蔡其昌、李昆澤、林國慶、陳憲中、侯彩 鳳等50人,有鑑於公營事業之公務員兼具勞工身分者與純勞 工之間,在適用「勞工退休金條例」部分,產生公營事業內 部退休權益不平衡之現象,擬提案修正「勞工退休金條例第 八條條文修正草案」,明訂賦予公營事業之公務員兼具勞工 身分者選擇「勞工退休金條例」之退休金制度權利,是否有 當?敬請公決。"
1379,4,二二八事件處理及補償條例部分條文修正草案,2007/1/5,2007/1/5,交付審查,0,0,0,0,廖本煙,李鎮楠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,尹伶瑛,黃政哲,劉寬平,何敏豪,黃適卓,郭林勇,賴幸媛,陳銀河,羅志明,林重謨,謝欣霓,田秋堇,盧天麟,彭添富,鄭國忠,曹來旺,鄭朝明,陳景峻,郭榮宗,江昭儀,湯火聖,彭紹瑾,林耘生,藍美津,邱創進,江義雄,王塗發,潘孟安,林為洲,陳啟昱,張慶惠,謝明源,杜文卿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員廖本煙、李鎮楠等 35人,有鑑於政府對於二二八事 件受難家屬發放補償金限於民國九十三年十月十六日,並限 定受理基金會應於三個月內處理完畢,導致仍有許多受難人 及其家屬無法領取補償金,相關訴訟案件頻傳;又財團法人 二二八事件紀念基金會對於實際造成二二八事件之人及政黨 ,於補償受難者後,有求償權。爱此,特擬具「二二八事件 處理及補償條例」修正案。是否有當?敬請公決。"
1380,4,政府採購法第一百零一條條文修正草案,2007/1/12,2007/3/2,交付審查,0,0,0,0,沈智慧,吳育昇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,林正二,趙良燕,張慶忠,傅崐萁,張顯耀,黃義交,吳志揚,李敖,謝國樑,蔡家福,盧天麟,蔡啟芳,劉文雄,高金素梅,梅長錡,管碧玲,何智輝,蔡正元,林惠官,鄭金玲,蔡錦隆,賴士葆,陳秀惠,陳景峻,蔡勝佳,陳朝容,潘維剛,徐少萍,林德福,高建智,張麗善,徐耀昌,林春德,廖本煙,趙永清,李全教,呂學樟,曹爾忠,吳清池,江連福,孔文吉,許榮淑,,,,,,,,,,,,,,,,,,,,,,"本院委員沈智慧、吳育昇等 44人,鑑於政府採購法中,對於 廠商刊登採購公報之要件,明顯違反無罪推定原則及罪刑相 等之比例原則,恐嚴重侵害無辜民眾之名譽,甚至造成對無 辜遭受訟累民眾極大損失, 擬具「政府採購法第一百零一 條修正草案」,明訂有罪判決確定者,機關辦理採購時,方 得將廠商刊登採購公報,是否有當,敬請公決。"
1381,4,區域計畫法第二十一條及第二十二條條文修正草案,2007/1/12,2007/1/12,交付審查,0,0,0,0,鄭朝明,余政道,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,尤清,朱俊曉,尹伶瑛,朱鳳芝,莊和子,張慶忠,黃五折,林文郎,高志鵬,廖本煙,高建智,張花冠,郭榮宗,彭紹瑾,張慶惠,林耘生,江昭儀,鄭國忠,吳明敏,李明憲,郭玟成,魏明谷,許榮淑,盧天麟,王榮璋,郭俊銘,盧博基,許德祥,莊碩漢,陳朝龍,顏文章,沈發惠,曹來旺,李鎮楠,林樹山,侯水盛,湯火聖,李昆澤,蔡啟芳,林正二,杜文卿,楊瓊瓔,陳銀河,,,,,,,,,,,,,,,,,,,,,"本院委員鄭朝明、余政道等 46人,鑑於現行「區域計畫法」 第二十一條與第二十二條對於修正前已經存在的房舍,不應 追溯既往要求拆除。強制要求拆除不但對修法前已經花錢興 建完成的房舍的民眾而言欠缺公平性,同時也會帶來相當重 大的損失。爱此,為維持該法適用的公平性,避免造成民眾 的權益損失,特擬具「區域計畫法部分條文修正草案」,是 否有當,敬請公決。"
1382,4,中央及地方政府各機關首長與副首長特別費支給條例草案,2007/1/12,2007/1/12,交付審查,0,0,0,0,賴士葆,吳育昇,蔣孝嚴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黃義交,呂學樟,謝國樑,洪秀柱,楊瓊瓔,曾華德,紀國棟,林滄敏,吳敦義,謝文政,林鴻池,吳志揚,劉盛良,吳英毅,周守訓,羅世雄,徐耀昌,顏清標,賴幸媛,張昌財,趙良燕,劉文雄,李鴻鈞,傅崐萁,蔡勝佳,林春德,林正二,朱鳳芝,丁守中,羅明才,費鴻泰,陳杰,楊仁福,蔡家福,黃健庭,黃志雄,翁重鈞,林益世,伍錦霖,梅長錡,高金素梅,廖婉汝,徐少萍,孔文吉,郭素春,章仁香,侯彩鳳,柯淑敏,盧秀燕,雷倩,林惠官,劉銓忠,,,,,,,,,,,,"本院委員賴士葆、吳育昇、蔣孝嚴等 55人,針對全國 6500 位之各機關首長與副首長特別費支用僅賴以行政命令規範之 ,迄今所發生之便宜行事、偽(變)造支出憑證、變相私用 之違法行為、監管疏漏等情事不計其數,不僅致使原本體恤 機關首長與副首長之辛勞與公務需要所支列之行政美意無法 真正落實,甚至讓社會大眾對於政府機關首長與副首長之廉 潔公正與威信蕩然無存。爱特擬本條例草案,將中央及地方 政府各機關首長與副首長特別費之預算編列與支用予以法制 化,匡正經年累月之積弊與陋習,以符法制。是否有當?敬 請公決。"
1383,4,中央行政機關及直轄市政府機關首長特別費支給條例草案,2007/1/12,2007/1/12,交付審查,0,0,0,0,陳杰,沈智慧,盧秀燕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,李永萍,呂學樟,林德福,侯彩鳳,陳志彬,邱毅,劉銓忠,李慶安,謝文政,徐少萍,孫大千,費鴻泰,吳松柏,陳銀河,蔡正元,陳秀卿,張麗善,蘇起,吳成典,江連福,朱鳳芝,紀國棟,黃昭順,趙良燕,葉芳雄,林鴻池,吳志揚,林正二,伍錦霖,吳清池,洪秀柱,黃義交,蔡錦隆,黃志雄,廖婉汝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員陳杰、沈智慧、盧秀燕等 38人,鑑於日前偵辦總統 國務機要費疑似申報不實乙案,意外牽扯出直轄市長特別費 部分也疑遭濫用,引發歷任各級首長將遭告訴之窘況,亦使 各級地方首長忐忑惶恐。惹人非議部分,顯為「倘有一部分 費用確實無法取得原始憑證時,得依首長、副首長領據列報 ,但最高以特別費半數為限」。爱此本席特擬「中央行政機 關及直轄市政府機關首長特別費支給條例草案」,明確編訂 特別費支用相關細節,根絕中央政府機關濫編特別費之惡例 ,亦為地方各級樹立節約榜樣;是否有當,敬請公決。"
1384,4,農業發展條例第十七條條文修正草案,2007/1/12,2007/1/12,交付審查,0,0,0,0,王幸男,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,莊碩漢,邱創進,藍美津,侯水盛,潘孟安,鄭國忠,陳朝龍,張慶惠,盧天麟,陳瑩,吳明敏,陳重信,郭俊銘,黃偉哲,陳明真,陳憲中,沈發惠,唐碧娥,蕭美琴,謝欣霓,魏明谷,薛凌,林育生,李昆澤,陳啟昱,林樹山,李俊毅,陳金德,郭榮宗,郭玟成,王淑慧,郭正亮,王世勛,許榮淑,鄭朝明,莊和子,陳秀惠,賴清德,吳富貴,曹來旺,蔡同榮,林耘生,,,,,,,,,,,,,,,,,,,,,,"本院委員王幸男等 43人,針對現行農業發展條例第十七條規 定登記有案之寺廟、教堂、依法成立財團法人之教堂(會)、 宗教基金會或農民團體,得辦理產權回復登記自九十二年一 月十三日修正施行後起一年內之法定期間已過,仍有部分合 於規定之團體尚未辦理回復登記,有違公平正義原則,應將 原條文辦理時效再予延長, 提出農業發展條例第十七條條 文修正草案,是否有當?敬請公決。"
1385,4,職工福利金條例第二條條文修正草案,2007/1/12,2007/1/12,交付審查,0,0,0,0,江昭儀,何敏豪,尹伶瑛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,王幸男,徐國勇,顏文章,羅志明,劉寬平,王塗發,許德祥,黃偉哲,黃政哲,曾燦燈,陳銀河,王拓,蔡同榮,許榮淑,趙永清,陳朝龍,管碧玲,侯水盛,盧天麟,林進興,吳富貴,田秋堇,王淑慧,藍美津,賴清德,李俊毅,林重謨,高建智,陳瑩,陳秀惠,鄭運鵬,王榮璋,莊碩漢,高志鵬,林國慶,唐碧娥,謝欣霓,沈發惠,蔡其昌,林淑芬,蕭美琴,,,,,,,,,,,,,,,,,,,,,,,"本院委員江昭儀、何敏豪、尹伶瑛等 44 人,為使公營事業更 具競爭力,並照顧公營事業員工福利,落實企業分紅精神。 針對公營事業職工福利金的提撥金方式,特別以公營事業的 實際營運狀況,來區分提撥福利金。如此可避免公營事業員 工不勞而獲,及該事業面臨虧損時,員工仍享有優渥職工福 利金,甚至領取高額年終獎金的荒謬情況。爱此,擬具「職 工福利金條例修正草案」,是否有當,敬請公決。"
1386,4,入出國及移民法第四十七條條文修正草案,2007/1/12,2007/11/30,三讀,1,1,1,0,張昌財,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,羅世雄,黃劍輝,紀國棟,賴幸媛,李鎮楠,將毅雄,謝國樑,費鴻泰,翁重鈞,賴士葆,葉芳雄,林德福,高建智,蔡錦隆,陳根德,朱鳳芝,吳松柏,陳杰,吳志揚,蔡家福,蔡正元,李顯榮,雷倩,吳育昇,周守訓,廖婉汝,劉盛良,張慶忠,盧秀燕,林益世,黃志雄,羅明才,魏明谷,藍美津,陳秀卿,楊仁福,謝文政,陳銀河,黃昭順,林滄敏,,,,,,,,,,,,,,,,,,,,,,,,"本院委員張昌財等 45人,對於「入出國及移民法」第四十七 條第二項之法令已不符合時宜,行政單位將窒礙難行,且易 造成移民消費者權益受損,爱提案修正,以符合國際時宜, 是否有當,敬請公決。"
1387,4,公職人員選舉罷免法第三十四條條文修正草案,2007/1/12,2007/1/12,交付審查,0,0,0,0,尹伶瑛,廖本煙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,郭林勇,羅志明,黃適卓,黃政哲,陳銀河,尤清,沈智慧,劉文雄,吳松柏,黃義交,帥化民,林國慶,黃昭順,蔡同榮,陳朝容,江昭儀,王塗發,曹來旺,楊仁福,謝欣霓,楊宗哲,郭玟成,鄭朝明,徐國勇,魏明谷,盧天麟,黃宗源,賴幸媛,何敏豪,王世堅,黃偉哲,趙良燕,侯水盛,羅世雄,劉盛良,陳杰,徐少萍,曾燦燈,張慶惠,許榮淑,顧崇廉,陳景峻,邱鏡淳,郭素春,盧秀燕,,,,,,,,,,,,,,,,,,,"本院委員尹伶瑛、廖本煙等 47人,鑑於毒品氾濫,藥頭猖籤 ,更有製毒者在住宅區研製培植毒品,使得毒品得以大舉肆 虐,甚至公開在著名之遊樂酒吧及舞廳招搖販售,導致許多 青少年因此遭受毒害,或有部分著名酒吧、舞廳、KTV 等聲 色娛樂場所竟是製、販毒者持有股份或開設,毒品販製者與 聲色場所密切結合,方使得毒品愈行氾濫,此情形已是十分 囂張與狂妄。為杜絕毒品販製者或協助毒品販製者經判刑確 定並於服刑後,仍角逐民意代表進入議會殿堂,造成毒品販 製者更加猖 目無法紀,爱修訂「公職人員選舉罷免法第 34 條」,第一項第二款曾犯毒品危害防制條例第四條經判刑確 定者,不得登記為候選人,是否有當?敬請公決。"
1388,4,罕見疾病防治及藥物法第三條及第五條條文修正草案,2007/1/12,2007/1/12,交付審查,0,0,0,0,林滄敏,賴幸媛,楊宗哲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黃適卓,陳銀河,天邱錦,吳英毅,紀國棟,蔡家福,柯俊雄,李復興,王昱婷,張昌財,黃健庭,黃志雄,廖婉汝,葉芳雄,洪玉欽,張慶忠,吳志揚,林鴻池,蔣孝嚴,徐少萍,侯彩鳳,吳敦義,林正峰,黃德福,李嘉進,孫大千,白添枝,朱俊曉,曹壽民,江連福,李永萍,丁守中,翁重鈞,林郁方,邱鏡淳,李顯榮,吳成典,徐中雄,吳育昇,費鴻泰,吳光訓,李慶安,朱鳳芝,江義雄,洪秀柱,何智輝,蘇起,林德福,羅明才,陳彬,李慶華,李敖,劉銓忠,伍錦霖,盧秀燕,林建榮,蔡錦隆,江丙坤,謝文鄭,林益世,陳杰,潘維剛,賴士葆,"本院委員林滄敏、賴幸媛、楊宗哲等 73人,為落實憲法第十 五條對於人民生存權之保障,維護罕見疾病病患之權益,爱 擬具「罕見疾病防治及藥物法部分條文修正草案」,是否有 當,敬請公決。"
1389,4,公職人員財產申報法部分條文修正草案,2007/1/12,2007/1/12,交付審查,0,0,0,0,周守訓,趙永清,賴幸媛,黃義交,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,楊麗環,楊仁福,劉盛良,楊宗哲,羅明才,謝文政,白添枝,林滄敏,楊瓊瓔,陳杰,張慶忠,柯俊雄,黃偉哲,曹爾忠,費鴻泰,張昌財,朱俊曉,洪玉欽,洪秀柱,吳英毅,朱鳳芝,劉憶如,吳志揚,賴士葆,帥化民,江義雄,章仁香,林鴻池,黃健庭,鄭運鵬,郭素春,劉銓忠,蔡正元,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員周守訓、趙永清、賴幸媛、黃義交等 37人,鑒於國 內自94年以來持續爆發許多牽涉高層決策者的弊案,人民對 公職人員操守之信賴度降至谷底,政局動盪不安。然民主社 會,由人民透過相互信賴組成生命共同體—「國家」,並透 過授權公職人員,運作國家機關,以凝聚互信,協調共同生 活之運行,方能有效運作。國家機關賴公職人員忠誠、廉潔 、有效能地操作,否則即有悖人民之信賴委託。若公職人員 利用操作國家機關權力之機會,貪婪納取不法利益,不只影 響正確政策之形成,流失寶貴公共資財,同時公職人員之操 守普遍遭受懷疑時,國家機關之公信力蕩然,凝聚人民信賴 之功能喪失,勢將瓦解民主社會之形成基礎,即人民之間的 相互信賴。為挽回我國因一連串弊案所產生之立國危機,提 出完整肅貪防腐制度實為當務之急,特提出公職人員財產申 報法部分條文修正草案,規範公職人員財產來源不明之處罰 以改正政治風氣。是否有當,敬請公決。"
1390,4,行政訴訟法增訂第二百四十一條之一條文草案,2007/1/12,2007/1/12,交付審查,0,0,0,0,費鴻泰,顏清標,沈智慧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,朱鳳芝,蔡家福,吳成典,劉盛良,盧秀燕,陳志彬,陳杰,楊瓊瓔,林益世,廖婉汝,徐少萍,蔡正元,陳秀卿,蔡錦隆,吳松柏,孔文吉,林郁方,趙良燕,帥化民,洪秀柱,林正二,郭素春,黃健庭,章仁香,藍美津,李永萍,江義雄,吳清池,吳敦義,楊仁福,羅明才,柯淑敏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員費鴻泰、顏清標、沈智慧等 35人,針對稅務相關之 行政訴訟案件中,為考量提高當事人權益之保障,並尊重上 訴當事人之選擇,爱提出「行政訴訟法第二百四十一條之一 條條文」修正草案,增訂稅務行政事件及其他會計師法定業 務事件,會計師為法定代理人之規定,是否有當?敬請公決"
1391,4,有線廣播電視法部分條文修正草案,2007/1/12,2007/3/2,交付審查,0,0,0,0,洪秀柱,李永萍,盧秀燕,吳志揚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄭金玲,王拓,邱鏡淳,紀國棟,帥化民,江義雄,高思博,蘇起,郭素春,雷倩,丁守中,黃昭順,黃德福,蔡正元,朱俊曉,吳育昇,曹壽民,賴士葆,張慶忠,劉文雄,章仁香,李鴻鈞,李敖,林郁方,陳銀河,朱鳳芝,李慶安,李慶華,伍錦霖,李紀珠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員洪秀柱、李永萍、盧秀燕、吳志揚等 34人,擬具有 線廣播電視法部分條文修正草案,是否有當,提請公決。"
1392,4,勞動基準法第十一條及第二十條條文修正草案,2007/1/12,2007/1/12,交付審查,0,0,0,0,盧天麟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,吳明敏,李明憲,王淑慧,陳明真,王世堅,林重謨,陳銀河,何敏豪,莊碩漢,陳秀惠,邱創進,郭俊銘,李昆澤,蔡其昌,田秋堇,彭紹瑾,魏明谷,蕭美琴,洪奇昌,鄭國忠,林岱樺,沈發惠,顏文章,王拓,林淑芬,王世勛,賴清德,林樹山,張麗善,陳景峻,楊仁福,侯彩鳳,徐少萍,沈智慧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員盧天麟等 35人,有鑑於當前企業併購風潮日漸盛行 ,影響被併購企業之勞工權益甚鉅,而當前企業併購相關法 令給予企業之資本流動極大彈性與空間,但反觀對企業併購 下勞工權益之法律保障,尚且不足。另現行勞動基準法有關 終止勞動契約事由不甚完善,因此為減少勞資爭議,維護勞 工權益,補足現行法令之不足與缺失,爱擬具「勞動基準法 部分條文修正草案」,是否有當?敬請公決。"
1393,4,臺灣地區與大陸地區人民關係條例第三十五條條文修正草案,2007/1/12,2007/5/31,委員會審查,0,0,1,0,李紀珠,雷倩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,吳志揚,劉盛良,蔣孝嚴,李慶華,呂學樟,蔡豪,陳進丁,張慶忠,紀國棟,李全教,黃健庭,楊瓊瓔,丁守中,朱鳳芝,吳育昇,謝文政,劉文雄,朱俊曉,江義雄,楊麗環,林德福,陳杰,陳志彬,林正二,侯彩鳳,徐少萍,張顯耀,蔡勝佳,吳清池,梅長錡,黃義交,李鴻鈞,趙良燕,林春德,柯淑敏,李敖,邱鏡淳,江連福,鍾榮吉,鄭運鵬,林炳坤,顏清標,,,,,,,,,,,,,,,,,,,,,,"本院委員李紀珠、雷倩等 44人,鑑於面對全球經濟整合,低 生產成本國家的興起,台灣產業面臨強大的國際競爭壓力。 而台灣國內市場狹小且天然資源稀少,因此,沒有能力輕易 放棄任何一個可以利用的資源及可銷售的市場。惟因兩岸政 治環境特殊,基於國家安全,需對兩岸投資及技術合作做出 若干限制。惟以往規範過於主觀,不但規範不透明且未制度 化,致使業者無所依循,亦未能預作規劃;此外,規範不合 時宜,已無法滿足產業動態變化,使我國業者坐失市場流失 及競爭力相對衰退,而國家經濟長期發展亦受嚴重傷害,終 而既無法達成維護國家安全之目標,更迫使我國廠商變相出 走,形成國內優質企業及人才流失現象。故為確保我國經濟 長期競爭力,實有必要對兩岸投資及技術合作項目,訂定出 透明且讓廠商可預測及依循的規範機制。故要求對於大陸地 區已進入量產技術之產品或經營項目,不得列為禁止赴大陸 類,亦即只要大陸已進入技術量產之產品或經營項目,政府 即應開放,讓廠商明確知道開放法則為何,預作規劃。故提 案修訂「臺灣地區與大陸地區人民關係條例」第三十五條, 明訂兩岸製造業往來項目中,針對『大陸地區已進入量產技 術之產品或經營項目,在不違反國際公約下,不得列為製造 業之禁止類項目』,以免我國廠商在技術無流失之虞下,仍 坐失商機及競爭力,是否有當,敬請公決。"
